JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2457894.97987,12.890,0.018,,V,FJQ,,000-BCL-945,000-BCL-940,X19014BFK,|VMAGINS=13.575|VERR=0.017|CREFMAG=12.959|CREFERR=0.039|KREFMAG=13.438|KREFERR=0.034|VX=0.0000|CX=0.0000|KX=0.0000|TV_BV=-0.0500|TV_BVERR=0.0170|TAVER=2.49,1,1.130,Z,13.662,14.131,,SN 2017EAW,AAVSO,STD,136,,,
2457894.98050,12.873,0.017,,V,FJQ,,000-BCL-945,000-BCL-940,X19014BFK,|VMAGINS=13.563|VERR=0.016|CREFMAG=12.959|CREFERR=0.039|KREFMAG=13.438|KREFERR=0.034|VX=0.0000|CX=0.0000|KX=0.0000|TV_BV=-0.0500|TV_BVERR=0.0170|TAVER=2.49,1,1.129,Z,13.666,14.139,,SN 2017EAW,AAVSO,STD,137,,,
2457894.98132,12.237,0.010,,I,FJQ,,000-BCL-945,000-BCL-940,X19014BFK,|VMAGINS=14.076|VERR=0.009|CREFMAG=12.218|CREFERR=0.039|KREFMAG=12.395|KREFERR=0.098|VX=0.0000|CX=0.0000|KX=0.0000|TI_VI=-0.1300|TI_VIERR=0.0220|TAVER=2.49,1,1.129,Z,14.075,14.316,,SN 2017EAW,AAVSO,STD,133,,,
2457894.98190,12.231,0.010,,I,FJQ,,000-BCL-945,000-BCL-940,X19014BFK,|VMAGINS=14.066|VERR=0.010|CREFMAG=12.218|CREFERR=0.039|KREFMAG=12.395|KREFERR=0.098|VX=0.0000|CX=0.0000|KX=0.0000|TI_VI=-0.1300|TI_VIERR=0.0220|TAVER=2.49,1,1.128,Z,14.064,14.297,,SN 2017EAW,AAVSO,STD,134,,,
2457894.98247,12.263,0.010,,I,FJQ,,000-BCL-945,000-BCL-940,X19014BFK,|VMAGINS=14.072|VERR=0.009|CREFMAG=12.218|CREFERR=0.039|KREFMAG=12.395|KREFERR=0.098|VX=0.0000|CX=0.0000|KX=0.0000|TI_VI=-0.1300|TI_VIERR=0.0220|TAVER=2.49,1,1.128,Z,14.047,14.311,,SN 2017EAW,AAVSO,STD,135,,,
2457894.98347,13.048,0.014,,B,FJQ,,000-BCL-945,000-BCL-940,X19014BFK,|VMAGINS=13.446|VERR=0.012|CREFMAG=13.482|CREFERR=0.055|KREFMAG=14.139|KREFERR=0.048|VX=0.0000|CX=0.0000|KX=0.0000|TB_BV=0.2950|TB_BVERR=0.0110|TAVER=2.49,1,1.127,Z,13.784,14.399,,SN 2017EAW,AAVSO,STD,132,,,
2457894.98424,13.055,0.015,,B,FJQ,,000-BCL-945,000-BCL-940,X19014BFK,|VMAGINS=13.430|VERR=0.013|CREFMAG=13.482|CREFERR=0.055|KREFMAG=14.139|KREFERR=0.048|VX=0.0000|CX=0.0000|KX=0.0000|TB_BV=0.2950|TB_BVERR=0.0110|TAVER=2.49,1,1.126,Z,13.766,14.413,,SN 2017EAW,AAVSO,STD,133,,,
2457894.98498,13.020,0.014,,B,FJQ,,000-BCL-945,000-BCL-940,X19014BFK,|VMAGINS=13.434|VERR=0.012|CREFMAG=13.482|CREFERR=0.055|KREFMAG=14.139|KREFERR=0.048|VX=0.0000|CX=0.0000|KX=0.0000|TB_BV=0.2950|TB_BVERR=0.0110|TAVER=2.49,1,1.126,Z,13.780,14.354,,SN 2017EAW,AAVSO,STD,134,,,
2457894.98588,12.867,0.018,,V,FJQ,,000-BCL-945,000-BCL-940,X19014BFK,|VMAGINS=13.574|VERR=0.017|CREFMAG=12.959|CREFERR=0.039|KREFMAG=13.438|KREFERR=0.034|VX=0.0000|CX=0.0000|KX=0.0000|TV_BV=-0.0500|TV_BVERR=0.0170|TAVER=2.49,1,1.125,Z,13.683,14.122,,SN 2017EAW,AAVSO,STD,138,,,
2457894.98644,12.875,0.019,,V,FJQ,,000-BCL-945,000-BCL-940,X19014BFK,|VMAGINS=13.560|VERR=0.018|CREFMAG=12.959|CREFERR=0.039|KREFMAG=13.438|KREFERR=0.034|VX=0.0000|CX=0.0000|KX=0.0000|TV_BV=-0.0500|TV_BVERR=0.0170|TAVER=2.49,1,1.125,Z,13.662,14.168,,SN 2017EAW,AAVSO,STD,139,,,
2457894.98701,12.881,0.017,,V,FJQ,,000-BCL-945,000-BCL-940,X19014BFK,|VMAGINS=13.569|VERR=0.016|CREFMAG=12.959|CREFERR=0.039|KREFMAG=13.438|KREFERR=0.034|VX=0.0000|CX=0.0000|KX=0.0000|TV_BV=-0.0500|TV_BVERR=0.0170|TAVER=2.49,1,1.124,Z,13.664,14.166,,SN 2017EAW,AAVSO,STD,140,,,
2457895.344884,12.8357,0.0018,,CV,MXI,,ENSEMBLE,,X18827AG,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2457895.38750,12.9,0.05,,CV,WKL,,,,X18820AP,,0,,Z,13.0,12.5,,SN 2017EAW,BAV,STD,,,,
2457895.401569,12.811,0.008,,V,MAND,,000-BCL-940,000-BCL-910,X18820L,,0, 1.76,Z,13.438,14.540,2457895.40183  ,AT 2017EAW,AAVSO,STD,,,,
2457895.40458,12.843,0.004,,V,PROC,,ENSEMBLE,125,X18926AKB,,1,1.694,Z,,12.509,,AT 2017EAW,AAVSO,STD,,,,
2457895.40458,13.021,,,B,PROC,,ENSEMBLE,125,X18926AKB,,1,1.694,Z,,13.426,,AT 2017EAW,AAVSO,STD,,,,
2457895.40644,12.821,0.011,,V,PROC,,ENSEMBLE,125,X18926AKB,,1,1.683,Z,,12.511,,AT 2017EAW,AAVSO,STD,,,,
2457895.40644,13.103,,,B,PROC,,ENSEMBLE,125,X18926AKB,,1,1.683,Z,,13.304,,AT 2017EAW,AAVSO,STD,,,,
2457895.40831,12.845,0.012,,V,PROC,,ENSEMBLE,125,X18926AKB,,1,1.672,Z,,12.510,,AT 2017EAW,AAVSO,STD,,,,
2457895.40831,12.995,,,B,PROC,,ENSEMBLE,125,X18926AKB,,1,1.672,Z,,13.320,,AT 2017EAW,AAVSO,STD,,,,
2457895.41017,12.830,0.017,,V,PROC,,ENSEMBLE,125,X18926AKB,,1,1.661,Z,,12.560,,AT 2017EAW,AAVSO,STD,,,,
2457895.41017,13.095,,,B,PROC,,ENSEMBLE,125,X18926AKB,,1,1.661,Z,,13.182,,AT 2017EAW,AAVSO,STD,,,,
2457895.41204,12.836,0.015,,V,PROC,,ENSEMBLE,125,X18926AKB,,1,1.650,Z,,12.522,,AT 2017EAW,AAVSO,STD,,,,
2457895.41204,13.142,,,B,PROC,,ENSEMBLE,125,X18926AKB,,1,1.650,Z,,13.392,,AT 2017EAW,AAVSO,STD,,,,
2457895.4153,12.4,,,Vis.,VFK,,120,125,X18920OA,LEIPZIG 150/750,,,Z,,,,SN 2017EAW,BAV,STD,,,,
2457895.42722,12.844,0.005,,V,DUBF,,ENSEMBLE,000-BMH-313,X18926LB,STANDARD MAG:  K = 14.123,0,1.51,Z,,18.683,,SN 2017EAW,VVS,STD,,,,
2457895.42799,12.848,0.005,,V,DUBF,,ENSEMBLE,000-BMH-313,X18926LB,STANDARD MAG:  K = 14.123,0,1.51,Z,,18.684,,SN 2017EAW,VVS,STD,,,,
2457895.42839,12.435,0.006,,R,VLYA,,ENSEMBLE,000-BCL-940,X18930AQT,,1,1.454,Z,,12.913,,SN 2017EAW,AAVSO,STD,,,,
2457895.44083,12.451,0.003,,R,LGIB,,000-BCL-945,,X18920GB,,0,1.528,Z,12.577,,,SN 2017EAW,AAVSO,STD,,,,
2457895.47876,12.828,0.006,,V,PROC,,ENSEMBLE,125,X18926AKB,,1,1.342,Z,,12.534,,AT 2017EAW,AAVSO,STD,,,,
2457895.47876,13.004,,,B,PROC,,ENSEMBLE,125,X18926AKB,,1,1.342,Z,,13.395,,AT 2017EAW,AAVSO,STD,,,,
2457895.48324,13.049,,,B,PROC,,ENSEMBLE,125,X18926AKB,,1,1.326,Z,,13.417,,AT 2017EAW,AAVSO,STD,,,,
2457895.48324,12.836,0.011,,V,PROC,,ENSEMBLE,125,X18926AKB,,1,1.326,Z,,12.526,,AT 2017EAW,AAVSO,STD,,,,
2457895.487,12.497,0.01,,R,DPA,,000-BCL-945,000-BCL-940,X19002HQQ,,0,,Z,12.577,12.898,,SN 2017EAW,VVS,STD,,,,
2457895.48771,13.044,,,B,PROC,,ENSEMBLE,125,X18926AKB,,1,1.310,Z,,13.413,,AT 2017EAW,AAVSO,STD,,,,
2457895.48771,12.832,0.008,,V,PROC,,ENSEMBLE,125,X18926AKB,,1,1.310,Z,,12.507,,AT 2017EAW,AAVSO,STD,,,,
2457895.488,12.8,,,Vis.,MUY,,125,130,X18833CR,,,,Z,,,,SN 2017EAW,VVS,STD,,,,
2457895.49219,13.047,,,B,PROC,,ENSEMBLE,125,X18926AKB,,1,1.296,Z,,13.418,,AT 2017EAW,AAVSO,STD,,,,
2457895.49219,12.822,0.006,,V,PROC,,ENSEMBLE,125,X18926AKB,,1,1.296,Z,,12.517,,AT 2017EAW,AAVSO,STD,,,,
2457895.49667,13.020,,,B,PROC,,ENSEMBLE,125,X18926AKB,,1,1.281,Z,,13.419,,AT 2017EAW,AAVSO,STD,,,,
2457895.49667,12.832,0.010,,V,PROC,,ENSEMBLE,125,X18926AKB,,1,1.281,Z,,12.528,,AT 2017EAW,AAVSO,STD,,,,
2457895.50114,13.090,,,B,PROC,,ENSEMBLE,125,X18926AKB,,1,1.267,Z,,13.384,,AT 2017EAW,AAVSO,STD,,,,
2457895.50114,12.834,0.007,,V,PROC,,ENSEMBLE,125,X18926AKB,,1,1.267,Z,,12.526,,AT 2017EAW,AAVSO,STD,,,,
2457895.50562,13.029,,,B,PROC,,ENSEMBLE,125,X18926AKB,,1,1.254,Z,,13.403,,AT 2017EAW,AAVSO,STD,,,,
2457895.50562,12.817,0.007,,V,PROC,,ENSEMBLE,125,X18926AKB,,1,1.254,Z,,12.519,,AT 2017EAW,AAVSO,STD,,,,
2457895.53155,13.074,0.036,,B,VLYA,,ENSEMBLE,000-BCL-940,X18930AQT,,1,1.454,Z,,14.160,,SN 2017EAW,AAVSO,STD,,,,
2457895.53234,12.863,0.037,,V,VLYA,,ENSEMBLE,000-BCL-940,X18930AQT,,1,1.454,Z,,13.437,,SN 2017EAW,AAVSO,STD,,,,
2457895.57066,12.867,0.005,,V,CIVA,,ENSEMBLE,130,X19034BZ,,0,1.097,Z,,12.969,,SN 2017EAW,AAVSO,STD,0,,,
2457895.59388,12.824,0.017,,V,ATE,,NA,134,X18809KV,,0,1.169,Z,,13.438,2457895.59305,SN 2017EAW,AAVSO,STD,,,,
2457895.96834,13.062,0.030,,B,FJQ,,000-BCL-945,000-BCL-940,X19014BFK,|VMAGINS=13.450|VERR=0.028|CREFMAG=13.482|CREFERR=0.055|KREFMAG=14.139|KREFERR=0.048|VX=0.0000|CX=0.0000|KX=0.0000|TB_BV=0.2950|TB_BVERR=0.0110|TAVER=2.49,1,1.138,Z,13.778,14.420,,SN 2017EAW,AAVSO,STD,135,,,
2457895.96908,13.050,0.030,,B,FJQ,,000-BCL-945,000-BCL-940,X19014BFK,|VMAGINS=13.450|VERR=0.028|CREFMAG=13.482|CREFERR=0.055|KREFMAG=14.139|KREFERR=0.048|VX=0.0000|CX=0.0000|KX=0.0000|TB_BV=0.2950|TB_BVERR=0.0110|TAVER=2.49,1,1.137,Z,13.775,14.381,,SN 2017EAW,AAVSO,STD,136,,,
2457895.96981,13.061,0.028,,B,FJQ,,000-BCL-945,000-BCL-940,X19014BFK,|VMAGINS=13.454|VERR=0.026|CREFMAG=13.482|CREFERR=0.055|KREFMAG=14.139|KREFERR=0.048|VX=0.0000|CX=0.0000|KX=0.0000|TB_BV=0.2950|TB_BVERR=0.0110|TAVER=2.49,1,1.136,Z,13.776,14.419,,SN 2017EAW,AAVSO,STD,137,,,
2457895.97069,12.915,0.018,,V,FJQ,,000-BCL-945,000-BCL-940,X19014BFK,|VMAGINS=13.625|VERR=0.017|CREFMAG=12.959|CREFERR=0.039|KREFMAG=13.438|KREFERR=0.034|VX=0.0000|CX=0.0000|KX=0.0000|TV_BV=-0.0500|TV_BVERR=0.0170|TAVER=2.49,1,1.136,Z,13.690,14.202,,SN 2017EAW,AAVSO,STD,141,,,
2457895.97126,12.873,0.019,,V,FJQ,,000-BCL-945,000-BCL-940,X19014BFK,|VMAGINS=13.599|VERR=0.018|CREFMAG=12.959|CREFERR=0.039|KREFMAG=13.438|KREFERR=0.034|VX=0.0000|CX=0.0000|KX=0.0000|TV_BV=-0.0500|TV_BVERR=0.0170|TAVER=2.49,1,1.135,Z,13.701,14.160,,SN 2017EAW,AAVSO,STD,142,,,
2457895.97182,12.893,0.018,,V,FJQ,,000-BCL-945,000-BCL-940,X19014BFK,|VMAGINS=13.597|VERR=0.017|CREFMAG=12.959|CREFERR=0.039|KREFMAG=13.438|KREFERR=0.034|VX=0.0000|CX=0.0000|KX=0.0000|TV_BV=-0.0500|TV_BVERR=0.0170|TAVER=2.49,1,1.134,Z,13.683,14.134,,SN 2017EAW,AAVSO,STD,143,,,
2457895.97262,12.275,0.011,,I,FJQ,,000-BCL-945,000-BCL-940,X19014BFK,|VMAGINS=14.116|VERR=0.010|CREFMAG=12.218|CREFERR=0.039|KREFMAG=12.395|KREFERR=0.098|VX=0.0000|CX=0.0000|KX=0.0000|TI_VI=-0.1300|TI_VIERR=0.0220|TAVER=2.49,1,1.134,Z,14.075,14.318,,SN 2017EAW,AAVSO,STD,136,,,
2457895.97318,12.254,0.010,,I,FJQ,,000-BCL-945,000-BCL-940,X19014BFK,|VMAGINS=14.083|VERR=0.009|CREFMAG=12.218|CREFERR=0.039|KREFMAG=12.395|KREFERR=0.098|VX=0.0000|CX=0.0000|KX=0.0000|TI_VI=-0.1300|TI_VIERR=0.0220|TAVER=2.49,1,1.133,Z,14.063,14.339,,SN 2017EAW,AAVSO,STD,137,,,
2457895.97375,12.256,0.010,,I,FJQ,,000-BCL-945,000-BCL-940,X19014BFK,|VMAGINS=14.091|VERR=0.009|CREFMAG=12.218|CREFERR=0.039|KREFMAG=12.395|KREFERR=0.098|VX=0.0000|CX=0.0000|KX=0.0000|TI_VI=-0.1300|TI_VIERR=0.0220|TAVER=2.49,1,1.133,Z,14.070,14.321,,SN 2017EAW,AAVSO,STD,138,,,
2457895.97476,13.044,0.013,,B,FJQ,,000-BCL-945,000-BCL-940,X19014BFK,|VMAGINS=13.441|VERR=0.011|CREFMAG=13.482|CREFERR=0.055|KREFMAG=14.139|KREFERR=0.048|VX=0.0000|CX=0.0000|KX=0.0000|TB_BV=0.2950|TB_BVERR=0.0110|TAVER=2.49,1,1.132,Z,13.777,14.382,,SN 2017EAW,AAVSO,STD,138,,,
2457895.97549,13.029,0.015,,B,FJQ,,000-BCL-945,000-BCL-940,X19014BFK,|VMAGINS=13.438|VERR=0.012|CREFMAG=13.482|CREFERR=0.055|KREFMAG=14.139|KREFERR=0.048|VX=0.0000|CX=0.0000|KX=0.0000|TB_BV=0.2950|TB_BVERR=0.0110|TAVER=2.49,1,1.131,Z,13.782,14.409,,SN 2017EAW,AAVSO,STD,139,,,
2457895.97623,13.064,0.014,,B,FJQ,,000-BCL-945,000-BCL-940,X19014BFK,|VMAGINS=13.453|VERR=0.012|CREFMAG=13.482|CREFERR=0.055|KREFMAG=14.139|KREFERR=0.048|VX=0.0000|CX=0.0000|KX=0.0000|TB_BV=0.2950|TB_BVERR=0.0110|TAVER=2.49,1,1.130,Z,13.771,14.376,,SN 2017EAW,AAVSO,STD,140,,,
2457895.97712,12.880,0.018,,V,FJQ,,000-BCL-945,000-BCL-940,X19014BFK,|VMAGINS=13.592|VERR=0.017|CREFMAG=12.959|CREFERR=0.039|KREFMAG=13.438|KREFERR=0.034|VX=0.0000|CX=0.0000|KX=0.0000|TV_BV=-0.0500|TV_BVERR=0.0170|TAVER=2.49,1,1.129,Z,13.687,14.132,,SN 2017EAW,AAVSO,STD,144,,,
2457895.97769,12.855,0.018,,V,FJQ,,000-BCL-945,000-BCL-940,X19014BFK,|VMAGINS=13.588|VERR=0.017|CREFMAG=12.959|CREFERR=0.039|KREFMAG=13.438|KREFERR=0.034|VX=0.0000|CX=0.0000|KX=0.0000|TV_BV=-0.0500|TV_BVERR=0.0170|TAVER=2.49,1,1.129,Z,13.707,14.154,,SN 2017EAW,AAVSO,STD,145,,,
2457895.97825,12.895,0.019,,V,FJQ,,000-BCL-945,000-BCL-940,X19014BFK,|VMAGINS=13.623|VERR=0.018|CREFMAG=12.959|CREFERR=0.039|KREFMAG=13.438|KREFERR=0.034|VX=0.0000|CX=0.0000|KX=0.0000|TV_BV=-0.0500|TV_BVERR=0.0170|TAVER=2.49,1,1.128,Z,13.702,14.169,,SN 2017EAW,AAVSO,STD,146,,,
2457895.97905,12.250,0.010,,I,FJQ,,000-BCL-945,000-BCL-940,X19014BFK,|VMAGINS=14.100|VERR=0.009|CREFMAG=12.218|CREFERR=0.039|KREFMAG=12.395|KREFERR=0.098|VX=0.0000|CX=0.0000|KX=0.0000|TI_VI=-0.1300|TI_VIERR=0.0220|TAVER=2.49,1,1.128,Z,14.083,14.325,,SN 2017EAW,AAVSO,STD,139,,,
2457895.98017,12.286,0.010,,I,FJQ,,000-BCL-945,000-BCL-940,X19014BFK,|VMAGINS=14.109|VERR=0.009|CREFMAG=12.218|CREFERR=0.039|KREFMAG=12.395|KREFERR=0.098|VX=0.0000|CX=0.0000|KX=0.0000|TI_VI=-0.1300|TI_VIERR=0.0220|TAVER=2.49,1,1.127,Z,14.060,14.316,,SN 2017EAW,AAVSO,STD,140,,,
2457895.98116,13.020,0.015,,B,FJQ,,000-BCL-945,000-BCL-940,X19014BFK,|VMAGINS=13.437|VERR=0.012|CREFMAG=13.482|CREFERR=0.055|KREFMAG=14.139|KREFERR=0.048|VX=0.0000|CX=0.0000|KX=0.0000|TB_BV=0.2950|TB_BVERR=0.0110|TAVER=2.49,1,1.126,Z,13.776,14.377,,SN 2017EAW,AAVSO,STD,141,,,
2457895.98189,13.070,0.014,,B,FJQ,,000-BCL-945,000-BCL-940,X19014BFK,|VMAGINS=13.460|VERR=0.012|CREFMAG=13.482|CREFERR=0.055|KREFMAG=14.139|KREFERR=0.048|VX=0.0000|CX=0.0000|KX=0.0000|TB_BV=0.2950|TB_BVERR=0.0110|TAVER=2.49,1,1.126,Z,13.776,14.384,,SN 2017EAW,AAVSO,STD,142,,,
2457895.98263,13.023,0.014,,B,FJQ,,000-BCL-945,000-BCL-940,X19014BFK,|VMAGINS=13.431|VERR=0.012|CREFMAG=13.482|CREFERR=0.055|KREFMAG=14.139|KREFERR=0.048|VX=0.0000|CX=0.0000|KX=0.0000|TB_BV=0.2950|TB_BVERR=0.0110|TAVER=2.49,1,1.125,Z,13.774,14.410,,SN 2017EAW,AAVSO,STD,143,,,
2457895.98352,12.901,0.018,,V,FJQ,,000-BCL-945,000-BCL-940,X19014BFK,|VMAGINS=13.614|VERR=0.017|CREFMAG=12.959|CREFERR=0.039|KREFMAG=13.438|KREFERR=0.034|VX=0.0000|CX=0.0000|KX=0.0000|TV_BV=-0.0500|TV_BVERR=0.0170|TAVER=2.49,1,1.124,Z,13.687,14.142,,SN 2017EAW,AAVSO,STD,147,,,
2457895.98409,12.847,0.018,,V,FJQ,,000-BCL-945,000-BCL-940,X19014BFK,|VMAGINS=13.611|VERR=0.018|CREFMAG=12.959|CREFERR=0.039|KREFMAG=13.438|KREFERR=0.034|VX=0.0000|CX=0.0000|KX=0.0000|TV_BV=-0.0500|TV_BVERR=0.0170|TAVER=2.49,1,1.124,Z,13.734,14.164,,SN 2017EAW,AAVSO,STD,148,,,
2457895.98465,12.901,0.018,,V,FJQ,,000-BCL-945,000-BCL-940,X19014BFK,|VMAGINS=13.612|VERR=0.017|CREFMAG=12.959|CREFERR=0.039|KREFMAG=13.438|KREFERR=0.034|VX=0.0000|CX=0.0000|KX=0.0000|TV_BV=-0.0500|TV_BVERR=0.0170|TAVER=2.49,1,1.124,Z,13.688,14.169,,SN 2017EAW,AAVSO,STD,149,,,
2457896.343808,12.8421,0.0017,,CV,MXI,,ENSEMBLE,,X18827AG,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2457896.36458,12.85,0.05,,CV,WKL,,,,X18820AP,,0,,Z,13.0,12.5,,SN 2017EAW,BAV,STD,,,,
2457896.42161,12.803,0.011,,V,AFSA,,NA,000-BCL-945,X18808M,,0,2.308,Z,,12.959,2457896.42081,AT 2017EAW,AAVSO,STD,,,,
2457896.42209,12.772,0.010,,V,AFSA,,NA,000-BCL-945,X18808M,,0,2.302,Z,,12.959,2457896.42129,AT 2017EAW,AAVSO,STD,,,,
2457896.42245,12.809,0.011,,V,AFSA,,NA,000-BCL-945,X18808M,,0,2.297,Z,,12.959,2457896.42165,AT 2017EAW,AAVSO,STD,,,,
2457896.42283,12.748,0.010,,V,AFSA,,NA,000-BCL-945,X18808M,,0,2.292,Z,,12.959,2457896.42203,AT 2017EAW,AAVSO,STD,,,,
2457896.42319,12.795,0.011,,V,AFSA,,NA,000-BCL-945,X18808M,,0,2.288,Z,,12.959,2457896.42239,AT 2017EAW,AAVSO,STD,,,,
2457896.42701,12.461,0.004,,R,LGIB,,000-BCL-945,,X18926GX,,0,1.587,Z,12.577,,,SN 2017EAW,AAVSO,STD,,,,
2457896.42923,12.488,0.007,,R,ELTA,,000-BLC-945,,X18808M,,0,1.808,Z,-13.472,,2457896.42843,AT 2017EAW,AAM,STD,,,,
2457896.43815,12.881,0.010,,V,ELTA,,000-BLC-945,,X18808M,,0,1.741,Z,-12.751,,2457896.43735,AT 2017EAW,AAM,STD,,,,
2457896.43856,12.837,0.009,,V,MAND,,000-BCL-940,000-BCL-910,X18820L,,0,1.531,Z,13.438,14.540,2457896.43776,AT 2017EAW,AAVSO,STD,,,,
2457896.47991,12.881,0.004,,V,SDI,,ensembled,,X18827GN,Standard Deviation from 5 measures 0.004,0,1.324,Z,,,,SN 2017EAW,BAA-VSS,STD,,,,
2457896.4931,12.8,,,Vis.,GZN,,125,134,X18809SK,,,,Z,,,,SN 2017EAW,AAVSO,STD,,,,
2457896.499,12.9,,,Vis.,PYG,U,125(4)V(1)130,,AAVSO X18919OU,,,,Z,,,,SN 2017EAW,BAA-VSS,STD,,,,
2457896.50946,12.831,0.050,,V,MZK,,ENSEMBLE,125,X18930AM,,0,1.451,Z,,12.552,,SN 2017EAW,AAVSO,STD,,,,
2457896.56764,12.88,,,V,PNQ,,130,,X18808M,,0,,Z,12.969,,2457896.56684,SN 2017EAW,AAVSO,STD,,,,
2457896.57234,12.873,0.008,,V,VLYA,,ENSEMBLE,134,X18930AQT,,1,1.076,Z,,13.439,,SN 2017EAW,AAVSO,STD,,,,
2457896.57311,12.457,0.010,,R,VLYA,,ENSEMBLE,134,X18930AQT,,1,1.076,Z,,12.906,,SN 2017EAW,AAVSO,STD,,,,
2457896.57662,12.817,0.015,,V,ATE,,NA,134,X18809KV,,0,1.202,Z,,13.455,2457896.57582,SN 2017EAW,AAVSO,STD,,,,
2457896.57711,13.074,0.029,,B,VLYA,,ENSEMBLE,134,X18930AQT,,1,1.076,Z,,14.138,,SN 2017EAW,AAVSO,STD,,,,
2457896.8292,12.8,,,Vis.,MOW,,125,130,X18827FY,,,,Z,,,,SN 2017EAW,AAVSO,STD,,,,
2457896.96388,13.088,0.014,,B,FJQ,,000-BCL-945,000-BCL-940,X19014BFK,|VMAGINS=13.522|VERR=0.012|CREFMAG=13.482|CREFERR=0.055|KREFMAG=14.139|KREFERR=0.048|VX=0.0000|CX=0.0000|KX=0.0000|TB_BV=0.2950|TB_BVERR=0.0110|TAVER=2.49,1,1.141,Z,13.823,14.458,,SN 2017EAW,AAVSO,STD,144,,,
2457896.96472,13.071,0.016,,B,FJQ,,000-BCL-945,000-BCL-940,X19014BFK,|VMAGINS=13.563|VERR=0.014|CREFMAG=13.482|CREFERR=0.055|KREFMAG=14.139|KREFERR=0.048|VX=0.0000|CX=0.0000|KX=0.0000|TB_BV=0.2950|TB_BVERR=0.0110|TAVER=2.49,1,1.140,Z,13.883,14.492,,SN 2017EAW,AAVSO,STD,145,,,
2457896.96546,13.117,0.020,,B,FJQ,,000-BCL-945,000-BCL-940,X19014BFK,|VMAGINS=13.896|VERR=0.018|CREFMAG=13.482|CREFERR=0.055|KREFMAG=14.139|KREFERR=0.048|VX=0.0000|CX=0.0000|KX=0.0000|TB_BV=0.2950|TB_BVERR=0.0110|TAVER=2.49,1,1.139,Z,14.172,14.817,,SN 2017EAW,AAVSO,STD,146,,,
2457897.346181,12.8543,0.0020,,CV,MXI,,ENSEMBLE,,X18827AG,,0,,Z,,,,SN 2017EAW,UAI,STD,,,,
2457897.37222,13.096,0.01,,TB,JPG,,UCAC4-751-062868,,X18896LO,,1,,Z,11.727,,,SN 2017EAW,AAVSO,STD,,,,
2457897.37222,12.891,0.01,,TG,JPG,,UCAC4-751-062868,,X18896LO,,1,,Z,11.458,,,SN 2017EAW,AAVSO,STD,,,,
2457897.37222,12.520,0.01,,TR,JPG,,UCAC4-751-062868,,X18896LO,,1,,Z,11.067,,,SN 2017EAW,AAVSO,STD,,,,
2457897.39679,13.035,,,B,PROC,,ENSEMBLE,125,X18926AKB,,1,1.708,Z,,13.322,,AT 2017EAW,AAVSO,STD,,,,
2457897.39679,12.894,0.011,,V,PROC,,ENSEMBLE,125,X18926AKB,,1,1.708,Z,,12.510,,AT 2017EAW,AAVSO,STD,,,,
2457897.40024,13.108,,,B,PROC,,ENSEMBLE,125,X18926AKB,,1,1.687,Z,,13.432,,AT 2017EAW,AAVSO,STD,,,,
2457897.40024,12.868,0.008,,V,PROC,,ENSEMBLE,125,X18926AKB,,1,1.687,Z,,12.519,,AT 2017EAW,AAVSO,STD,,,,
2457897.40359,13.081,,,B,PROC,,ENSEMBLE,125,X18926AKB,,1,1.667,Z,,13.420,,AT 2017EAW,AAVSO,STD,,,,
2457897.40359,12.869,0.009,,V,PROC,,ENSEMBLE,125,X18926AKB,,1,1.667,Z,,12.501,,AT 2017EAW,AAVSO,STD,,,,
2457897.41970,13.106,,,B,PROC,,ENSEMBLE,125,X18926AKB,,1,1.578,Z,,13.401,,AT 2017EAW,AAVSO,STD,,,,
2457897.41970,12.842,0.009,,V,PROC,,ENSEMBLE,125,X18926AKB,,1,1.578,Z,,12.521,,AT 2017EAW,AAVSO,STD,,,,
2457897.42675,13.039,,,B,PROC,,ENSEMBLE,125,X18926AKB,,1,1.542,Z,,13.425,,AT 2017EAW,AAVSO,STD,,,,
2457897.42675,12.857,0.009,,V,PROC,,ENSEMBLE,125,X18926AKB,,1,1.542,Z,,12.515,,AT 2017EAW,AAVSO,STD,,,,
2457897.43048,13.046,,,B,PROC,,ENSEMBLE,125,X18926AKB,,1,1.523,Z,,13.379,,AT 2017EAW,AAVSO,STD,,,,
2457897.43048,12.856,0.010,,V,PROC,,ENSEMBLE,125,X18926AKB,,1,1.523,Z,,12.509,,AT 2017EAW,AAVSO,STD,,,,
2457897.43288,12.528,0.006,,R,NRNA,,000-BCL-928,,X18809JE,,0,1.613,Z,-14.072,,2457897.43210,AT 2017EAW,AAVSO,STD,,,,
2457897.43421,12.886,0.003,,V,PROC,,ENSEMBLE,125,X18926AKB,,1,1.505,Z,,12.519,,AT 2017EAW,AAVSO,STD,,,,
2457897.43795,13.015,,,B,PROC,,ENSEMBLE,125,X18926AKB,,1,1.487,Z,,13.407,,AT 2017EAW,AAVSO,STD,,,,
